record_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99
257,-0.10632014,0.20988216,0.30707628,-0.26980525,-0.20348218,0.08054341,0.03834018,0.2869253,0.01800443,0.101719566,0.28903663,0.052119985,0.15047279,0.08175953,0.100236,-0.36551678,0.08554148,0.09411413,-0.3898131,0.09086887,0.08184044,-0.05941151,0.09404298,0.04216811,0.14470294,-0.020441554,-0.12242981,-0.39183864,0.08147002,-0.20906582,0.11632671,0.5683987,0.049273074,0.17671254,-0.03587313,0.3549515,0.08557601,0.20845865,0.0098303985,-0.1061277,-0.21685846,-0.23256956,0.08962184,-0.38070336,-0.16685128,0.067285985,0.033661254,-0.3503953,0.047574792,-0.81771255,0.026681533,0.09883679,0.28263116,0.7966812,-0.32404107,-2.1060524,0.006241418,-0.047721084,1.4408983,0.44164413,-0.002383416,0.59273905,-0.4540224,0.063575566,0.7223982,0.044992708,0.44612584,0.2782949,0.13096496,-0.1383855,-0.08759415,-0.16951035,0.044105776,-0.463657,0.30438265,0.12748455,-0.090227455,-0.085347906,-0.830533,-0.00517905,0.49825853,-0.123777196,-0.49129853,0.019524053,-1.250147,-0.18822749,0.12595528,-0.25201994,-0.22498062,-0.28797007,-0.13643229,-0.051678088,0.082250826,0.05584166,-0.38378406,0.00748345,-0.15838176,-0.29292876,0.40607533,0.2545136
258,-0.11973347,0.23465893,0.33740005,-0.17368947,-0.16659595,0.17353041,-0.22879912,0.11639762,0.070564404,0.0147186555,0.04444777,-0.08522039,0.22077744,-0.030137083,0.09680348,-0.20278925,0.12710369,0.17209578,-0.40480512,0.17094645,0.077015884,-0.07165301,0.07387632,-0.029124746,0.11167927,-0.048809092,-0.10058336,-0.25269753,0.18168831,-0.15886521,-0.034977637,0.5915141,0.0047710636,0.07688037,0.0013956175,0.31699502,-0.056784153,0.14399667,0.08428652,-0.13983907,-0.34854773,-0.22425944,0.007602365,-0.34621498,-0.20228757,0.045543958,0.10420443,-0.3710319,-0.08218527,-0.71686363,0.19324154,0.04596264,0.15748863,0.95612514,-0.13893196,-2.046278,0.06430406,-0.27236992,1.5055212,0.35872424,-0.056243166,0.6204452,-0.24149169,-0.022730729,0.7285846,-0.06887034,0.3888373,0.2130951,0.24801524,-0.17895208,-0.05961249,-0.17843454,-0.014733505,-0.49590543,0.23774952,0.1987032,-0.15551414,0.008629684,-0.8142389,-0.03354278,0.5214118,-0.020602595,-0.41398385,0.097726196,-1.4519988,-0.14892021,0.14035931,-0.115389496,-0.22767508,-0.3467062,-0.08851222,-0.00036398863,-0.024066754,-0.009302849,-0.35577965,0.015564634,-0.14262612,-0.31726533,0.4693844,0.2299897
259,-0.3895829,0.31151,0.5917922,-0.2917714,-0.017597502,0.012634002,-0.21327001,0.2466215,0.10944399,-0.058201127,0.09666417,-0.10599001,0.19045126,0.029851753,0.172334,-0.37653,0.0044562425,0.07448525,-0.011664495,0.4049375,0.398275,0.21837601,0.3892075,-0.14890176,0.26683065,0.30620822,-0.268473,-0.562365,-0.35631186,-0.060689494,-0.40123498,0.8288588,-0.13717625,-0.01673749,0.3933125,0.32669362,0.09579732,0.025894996,-0.13386151,-0.3822854,-0.23646124,-0.044547826,0.17662112,-0.43316126,-0.053048752,-0.13762581,0.56518686,-0.20880713,0.077245004,-0.69039625,-0.0132645,-0.16500875,0.2343689,1.1052738,-0.3621924,-2.7085376,-0.15242536,0.010974884,1.65435,0.22558828,-0.04294775,0.6244625,-0.16720413,0.084953874,0.87750876,-0.13352375,0.6938146,0.209194,0.4475463,-0.3430675,0.06657837,-0.52785623,0.11166475,-0.10765249,0.587435,-0.10799251,-0.1754545,0.01935375,-0.7865013,0.017799243,0.5765375,0.013024628,-0.77250373,0.19864951,-1.3145375,-0.2060375,0.09225072,-0.33637965,-0.19387001,-0.42001975,-0.059905753,-0.17554387,-0.22972125,0.053790502,-0.3855628,0.020433255,-0.25940976,-0.59699243,0.4572075,0.40027627
260,-0.04414832,0.1669529,0.3060277,-0.2922904,-0.15043637,0.27019763,-0.26041564,0.14941648,0.070712835,0.008772058,0.12762354,0.07333667,0.25367448,0.11663505,0.06288599,-0.31298417,0.26666135,0.26980597,-0.4037191,0.367866,0.16342828,0.052766282,0.16555959,-0.009742342,0.14449807,0.033763234,-0.1769588,-0.56845546,0.21006645,-0.20086741,0.0055654906,0.6905906,-0.0694071,0.022721207,0.08247313,0.4633136,-0.08189804,0.1518512,0.035898633,-0.37123278,-0.16946606,-0.25485095,-0.017528197,-0.51564646,-0.21388967,-0.055457506,0.0011269995,-0.29413936,-0.0050416496,-0.7994036,0.092782155,0.13621864,0.12399288,1.0398154,-0.20444593,-2.309104,0.01675181,-0.19352226,1.7429829,0.33469638,-0.048492197,0.7645428,-0.34238562,0.11090457,0.7084824,0.03544023,0.5683893,0.3728794,0.15628628,-0.24278949,-0.10169618,-0.27871427,0.004176978,-0.6131479,0.16745375,0.14483929,-0.094529174,-0.09226482,-0.7585951,-0.013326717,0.62417907,-0.09402124,-0.52683073,0.08106865,-1.3748208,-0.18029097,0.078737296,-0.08917701,-0.21386033,-0.2898821,-0.1436845,-0.080183886,0.10290947,-0.12188568,-0.5062688,-0.11484957,-0.21995915,-0.24935709,0.49648607,0.2770492
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-0.034419253,0.13086769,0.41755792,-0.22793904,-0.15854888,0.13212673,-0.31187752,0.1597836,-0.04701731,-0.018284237,0.06767422,-0.008429415,0.26835796,0.024270084,0.04579434,-0.3018304,0.12928984,0.14572461,-0.42366388,0.21381354,0.18429866,-0.09321076,0.2529918,-0.05214958,0.10895522,-0.047336265,-0.054800704,-0.3981684,-0.010653849,-0.13546768,0.029137414,0.42548808,-0.038651314,0.04480105,-0.031375095,0.21715556,0.077486865,0.16044459,0.012224846,-0.17216039,-0.45628762,-0.22572275,0.12190367,-0.40562633,-0.13217889,0.111266255,0.2919161,-0.25083834,-0.17097329,-0.78214896,0.119598925,-0.030425375,0.112530686,1.1238084,-0.23395242,-2.2467496,0.09066536,-0.28647244,1.7045727,0.50799966,-0.20541164,0.6098843,-0.23071872,0.021139722,0.8752906,-0.050091602,0.3979646,0.28607434,0.104300864,-0.27188405,-0.07878764,-0.34813705,-0.11256893,-0.41875333,0.22729646,0.14072967,-0.2267583,0.016621206,-0.8443015,0.009708282,0.5785251,0.060796484,-0.4010727,0.17647968,-1.5106086,-0.24497963,-0.0018919345,-0.054115422,-0.1705926,-0.3367885,-0.12576696,-0.14422368,-0.17751403,0.104642056,-0.46101952,0.010154426,-0.27023146,-0.31704837,0.5684875,0.22967064
263,-0.09895371,0.24459325,0.37938875,-0.16947573,0.016487917,0.063808054,-0.08346174,0.23861367,-0.048225652,0.026609857,0.10873751,-0.07901232,0.21765731,0.020226857,0.17932083,-0.21013711,0.15166642,0.036664907,-0.33553132,0.22520389,0.25156838,-0.07090371,0.27150482,0.11049309,0.20735224,-0.07669759,-0.12756549,-0.3425082,0.031020993,-0.08986693,-0.040545233,0.47511104,-0.12294404,-0.041362636,0.12489347,0.41504803,-0.010758321,0.12526293,-0.06589517,-0.19265375,-0.3527351,-0.2582112,0.09416162,-0.30340675,0.06464255,0.031501815,0.24769251,-0.28080156,-0.048847213,-0.71614945,0.13803537,0.0068410174,0.15216503,1.0487798,-0.24271718,-2.213392,-0.11155816,-0.2457985,1.6358625,0.41518405,-0.15929984,0.53282297,-0.28511286,0.10103719,0.60007596,0.00013668975,0.30388805,0.25420025,0.24267136,-0.23536023,-0.11933606,-0.25335693,-0.06146791,-0.23414485,0.27794412,0.098164536,-0.11417031,0.0453028,-0.8019922,-0.03270739,0.5593034,0.02434562,-0.4956522,0.12663713,-1.346259,-0.2156416,0.11064954,-0.10560338,-0.18745236,-0.33561954,-0.10459638,-0.006648922,-0.12401757,0.02447818,-0.4526173,0.030608082,-0.23089793,-0.32643205,0.52827877,0.081054
264,-0.05621444,0.22724563,0.35855705,-0.39559194,-0.13673681,0.21502532,0.031078327,0.35368106,0.08022564,0.1486818,0.07620731,0.22420396,0.16666085,0.12960783,0.13851592,-0.13941938,0.15656376,0.09598217,-0.5035923,0.30789915,0.34086105,0.092584655,0.024661189,-0.003062911,0.16448417,-0.078558736,-0.27879497,-0.4514991,0.08088405,-0.29183412,0.08444428,0.5896685,-0.066865906,0.16498795,0.1285189,0.3182181,-0.01712385,0.24655882,0.15197982,-0.10034304,-0.26798457,-0.26168087,0.35434082,-0.47189865,-0.10355854,-0.087304644,0.20443033,-0.31450403,0.030107165,-0.9167173,0.09509709,-0.047172405,0.083374776,0.92580223,-0.2673352,-2.3663116,0.014116179,-0.08540469,1.6435452,0.54090124,-0.036520414,0.73892206,-0.5858795,0.090592556,0.7361354,0.007912487,0.41646242,0.4725556,0.035863638,-0.14437912,-0.044172667,-0.2518264,0.03676542,-0.27385423,0.17808945,0.2822954,-0.16494347,-0.066492915,-0.9568741,0.032187272,0.71067625,-0.030194314,-0.44554737,-0.11912205,-1.362864,-0.3103305,0.3647702,-0.1814631,-0.3814763,-0.41215566,-0.015763946,-0.2073626,-0.07482313,-0.21798187,-0.49921265,0.008790323,-0.039108954,-0.18974867,0.39837143,0.21610004
265,-0.27879882,0.45301598,0.419772,-0.3709092,-0.08778119,0.30827698,-0.2739112,-0.0816554,0.000551188,-0.101913795,0.24370702,-0.09374201,0.096892394,0.105802014,0.19574161,-0.316308,-0.1417932,0.2095768,0.0711954,0.522682,0.540386,0.42865476,0.125186,-0.30848172,0.07569291,0.0065020025,-0.2930317,-0.513714,0.1963402,-0.29482698,0.0217602,0.465206,0.085379995,-0.015943784,0.041879106,0.196035,-0.035121,0.115540005,-0.159792,-0.32792518,-0.2229354,-0.175628,-0.2031914,-0.280636,-0.2394162,-0.1480508,0.20393598,-0.098212,0.2630264,-0.66563195,0.027064199,-0.22385399,-0.1478664,0.749624,-0.16345981,-2.078594,-0.13617821,0.2567208,1.56912,0.6012706,0.08459981,1.0671821,-0.2224184,0.018605065,0.47834882,-0.13258341,0.735038,0.0592892,0.08949001,-0.2388638,-0.22001103,-0.0611492,-0.2661612,-0.12270162,0.12859741,0.07201799,0.104791984,-0.15206096,-0.35105604,-0.1357412,0.6159274,-0.21790199,-0.13317399,0.16488099,-1.59134,-0.3630484,-0.0808242,-0.1295558,-0.55987597,-0.24997601,-0.028868604,0.3105618,-0.38243198,-0.2112808,-0.562168,-0.11784959,-0.47102603,-0.0905148,0.41669798,0.45876598
266,-0.1864654,0.19815134,0.40388182,-0.21916205,-0.108190574,0.024694799,-0.22359176,0.2045707,0.007514997,-0.03773613,0.22608715,0.107067734,0.19853997,-0.049317423,0.19082856,-0.08702192,-0.0150881335,0.19071843,-0.1659074,0.15275009,0.20277487,-0.16482939,0.16267724,-0.038404334,0.27211124,-0.077213,-0.07511888,-0.42715457,-0.09470465,-0.26911095,0.17871328,0.51693755,-0.07567249,-0.02208559,0.085868,0.38076237,0.03386403,0.11960948,0.06519625,-0.3520989,-0.06923125,-0.21896851,-0.021897214,-0.37377933,-0.26963452,0.10059599,0.03932536,-0.35948154,-0.0028017713,-0.67384344,0.2743919,0.03965481,0.14112468,0.73206306,-0.23950839,-2.022307,-0.040356673,-0.13253573,1.6836573,0.3550593,-0.12759484,0.58871007,-0.32731882,0.12395203,0.62031037,-0.013852919,0.4809722,0.16716151,0.24618082,-0.27980208,-0.15338616,-0.27460477,-0.020991622,-0.25706574,0.10860258,0.16840102,-0.04716131,-0.018623222,-0.70812273,-0.038875084,0.42695495,-0.09581042,-0.55258644,-0.04587507,-1.2334927,-0.25383127,0.079146884,-0.15977114,-0.23228346,-0.20957099,-0.23122092,0.11935406,0.055546686,-0.19569446,-0.5321389,-0.1969008,0.04179721,-0.2893023,0.5643358,0.28816184
267,-0.013786,0.38216,0.53236,0.15261,-0.29694,-0.20558,-0.41846,-0.58437,-0.77355,-0.87866,-0.37858,-0.18516,-0.128,-0.20584,-0.22925,-0.42599,0.3725,0.26077,-1.0702,0.62916,-0.091469,0.70348,-0.4973,-0.77691,0.66045,0.09465,-0.44893,0.018917,0.33146,-0.35022,-0.35789,0.030313,0.22253,-0.23236,-0.19719,-0.0053125,-0.25848,0.58081,-0.10705,-0.17845,-0.16206,0.087086,0.63029,-0.76649,0.51619,0.14073,1.019,-0.43136,0.46138,-0.43585,-0.47568,0.19226,0.36065,0.78987,0.088945,-2.7814,-0.15366,0.01015,1.1798,0.15168,-0.050112,1.2626,-0.77527,0.36031,0.95761,-0.11385,0.28035,-0.02591,0.31246,-0.15424,0.3778,-0.13599,0.2946,-0.31579,0.42943,0.086969,0.019169,-0.27242,-0.31696,0.37327,0.61997,0.13889,0.17188,0.30363,-1.2776,0.044423,-0.52736,-0.88536,-0.19428,-0.61947,-0.10146,-0.26301,-0.061707,0.36627,-0.95223,-0.39346,-0.69183,-1.0426,0.28855,0.63056
268,-0.24256897,0.2666602,0.5513341,-0.40557542,-0.10168767,0.1624474,-0.019915529,0.22943011,0.21728964,0.10186623,0.2315177,0.18725166,0.3233434,0.018379148,0.13217057,-0.19855465,0.23327778,0.3848188,-0.5063,0.203328,0.25766322,-0.00037088201,0.24028301,0.03791693,0.074996315,0.01685794,-0.093002826,-0.4039663,0.08058541,-0.18954307,-0.09494206,0.39391223,-0.009222005,0.10821617,0.19902858,0.31759962,0.0020160535,0.13961619,0.10209149,-0.23569186,-0.3104859,-0.15789863,0.0066449083,-0.518143,-0.15529788,0.06306588,0.27504566,-0.19361882,-0.17942771,-0.8006113,0.20170066,-0.020175455,0.23178217,0.96869415,-0.19995996,-2.1385446,-0.2053372,-0.06986006,1.5429789,0.44244748,-0.21263254,0.77502215,-0.27716172,0.1977162,0.85858095,0.14537142,0.5380883,0.24968803,0.07568512,-0.4810997,0.05762253,-0.29249907,0.21315889,-0.33185524,0.20556211,0.0340777,-0.09152654,0.0006889403,-0.7406793,0.1511687,0.48458594,0.046257764,-0.6413482,-0.082431555,-1.244495,-0.37235188,0.18962735,-0.18661372,-0.32418382,-0.2881388,-0.047543827,-0.072401814,-0.078605354,-0.06836757,-0.39436775,-0.008320111,-0.10148658,-0.36620238,0.44155797,0.22323643
269,-0.04096358,0.0943031,0.3171014,-0.29039913,-0.10105302,0.21194157,-0.20037805,0.2999891,-0.06685274,0.017019467,0.25536126,0.16027732,0.20740645,0.06964458,0.16196081,-0.39176273,0.12903516,0.15578955,-0.41779298,0.20704637,0.28673372,-0.0027661703,0.23730335,0.07706484,0.1810597,-0.05505574,-0.22125022,-0.45539495,0.15263785,-0.3386609,-0.018187532,0.43785512,-0.051692437,0.05528579,-0.1075846,0.30098194,-0.04249153,0.22780679,-0.079513796,-0.1509078,-0.3401126,-0.3063352,0.19843486,-0.4009353,-0.15820825,0.04137997,-0.0068687466,-0.37067184,0.099433,-0.873024,0.051273316,0.03909605,0.0924448,1.0903544,-0.26969346,-2.2509923,-0.030403653,-0.1669012,1.6518161,0.5303287,-0.096060835,0.68322164,-0.3110296,0.13027897,0.6277933,-0.05856992,0.40548238,0.31693697,0.19698222,-0.22699642,-0.09542825,-0.3120805,0.0072100163,-0.41682732,0.050057396,0.25294656,-0.22521529,-0.027434774,-0.81451726,0.03545927,0.6276289,0.06765123,-0.416863,0.11714256,-1.3927822,-0.28552598,0.06010892,-0.14108732,-0.2855056,-0.25946242,-0.18864149,-0.12550035,0.027739353,-0.07918401,-0.6408651,-0.049680308,-0.022309225,-0.1200182,0.45616525,0.16947883
270,-0.19762073,0.24323995,0.5331834,-0.3147145,-0.18265425,0.27099675,-0.20227014,0.2163557,0.12893628,-0.09308635,0.21225317,0.053288948,0.09723319,0.054421537,0.11489895,-0.11868686,0.17050645,0.22545712,-0.3910953,0.27523974,0.20520389,-0.05232027,0.038137216,-0.023729824,0.23693217,0.027374947,-0.25119004,-0.5187627,0.21006475,-0.23647836,-0.10699146,0.5914728,-0.044464707,0.039322596,-0.034072317,0.2979098,-0.23917666,0.039732415,0.07026401,-0.27897617,-0.27072608,-0.22868007,-0.056864534,-0.4753316,-0.32157052,0.13443017,0.01785607,-0.38315907,-0.025382359,-0.8312807,0.15051694,0.012593039,0.10053077,1.0309545,-0.142387,-2.3462803,-0.06671002,-0.043845754,1.6095034,0.36460602,-0.13488296,0.8027727,-0.2839474,0.094364144,0.7534778,0.12387379,0.43226978,0.2648018,0.010820333,-0.19362712,-0.086923465,-0.30166495,-0.077926755,-0.4636679,0.1856657,0.11258036,-0.1844922,-0.07445947,-0.622612,-0.05662357,0.45825127,-0.04951327,-0.535261,0.037224922,-1.2654563,-0.11678455,0.14054847,-0.07224227,-0.28846067,-0.27156746,-0.18486905,0.009309533,0.046078876,-0.10170103,-0.4702079,-0.12962347,0.027411968,-0.15274256,0.44866106,0.18334903
271,-0.0048559397,0.0026020927,0.2590682,-0.18767877,-0.023206636,0.22405022,-0.06274173,0.25082803,-0.07265634,-0.011357906,0.23618652,0.01298858,0.050585423,0.039029647,0.13877474,-0.21394436,0.073035344,0.1866239,-0.32634655,0.1351505,0.20480587,0.019367412,0.17334525,-0.032813855,0.22745493,-0.06709068,-0.19245702,-0.3470552,0.22089419,-0.17982137,-0.20773593,0.4934609,-0.102077685,0.014894357,-0.057429485,0.25600138,-0.14717422,0.13075417,-0.008775026,-0.105186954,-0.33580345,-0.19435017,0.1450349,-0.34885842,-0.047061343,0.073366,0.2149302,-0.37551948,0.037327345,-0.77051795,-0.035147354,0.005701767,0.11749223,0.9625089,-0.1739569,-2.2808566,-0.1189237,-0.18066403,1.3624994,0.36249182,-0.18501656,0.7096655,-0.2926007,0.05197808,0.56610674,-0.06623723,0.4380363,0.2676228,-0.018496934,-0.12535271,-0.07434831,-0.20489417,-0.07322385,-0.32073972,0.15605994,0.1662247,-0.21702492,-0.013058096,-0.6062499,0.0016048002,0.4628538,0.040269453,-0.47655565,0.15855052,-1.0896517,-0.12931113,0.12795888,-0.11546534,-0.13594316,-0.25396213,-0.104030736,-0.10570473,-0.15093535,0.14071286,-0.45221388,-0.019788451,-0.09131073,-0.1332083,0.2610885,0.0596104
272,-0.361905,-0.102929994,0.34781,-0.251185,-0.1230265,0.600385,0.2800625,0.451595,0.06654,-0.27801,-0.00211565,-0.176819,-0.184865,-0.4178,0.48009998,-0.48022503,-0.10265051,0.2446945,0.17426501,0.06389961,0.40405,-0.599065,-0.18290299,-0.210095,0.770445,0.0807025,-0.009575002,0.28205,-0.13283,0.123967,-0.504845,0.15579501,-0.25318003,0.347629,0.41273952,0.02154,-0.51274,-0.143736,0.41729,-0.49973965,0.164345,-0.354455,0.0042584985,0.224265,-0.2458295,-0.163825,-0.40504,-0.53089,0.406655,-0.5519,-0.050046004,0.031275004,0.0017749965,0.98406494,0.35386,-2.2816,0.1285665,0.22246,1.1949999,0.94461,-0.46244365,0.65528095,-0.047519702,-0.266776,0.4131165,0.2145005,0.121549994,-0.4148265,-0.15839,0.027596,-0.266395,-0.84872,0.0986985,-0.156495,0.19431001,0.27131045,-0.13722551,-0.1001605,-0.206405,-0.36773,0.19821,-0.30856502,-0.477995,-0.140265,-1.00327,0.43415,-0.083246,-0.03382501,-0.131015,-0.06686,0.14388502,0.173585,0.482305,0.77658,-0.21842,0.03757,-0.178215,0.063710004,0.649415,0.052410007
273,0.125245,0.103116244,0.32382065,-0.42178074,-0.28631765,0.12726125,0.00065437704,0.31031173,0.07909775,-0.037104674,0.2585215,0.2641287,0.33842188,0.1449315,0.12808762,-0.35613498,-0.044739123,0.2511036,-0.48628503,0.20284033,0.26876885,0.30876195,0.121952474,0.15141125,0.17050326,0.0055985004,-0.2750044,-0.65608996,0.4545856,-0.32341748,0.2229425,0.5558721,0.14595938,0.11013155,-0.080653,0.33620813,-0.19649875,0.2781401,-0.04636626,-0.44659266,-0.26503873,-0.23878768,0.46449512,-0.47755352,-0.17534235,-0.1343,0.09930426,-0.5413098,0.32401752,-0.9969926,0.06811399,-0.09509137,0.15391974,0.9570488,-0.29663438,-2.2547274,-0.029439978,-0.16509627,1.7150625,0.46834424,0.08369202,0.85739875,-0.63883877,0.07829155,0.80300754,0.14746451,0.29652336,0.30376774,-0.017773751,-0.110339984,0.14228375,-0.100676894,-0.11371875,-0.371277,-0.13542737,0.17709975,-0.11331813,0.085433125,-0.86376256,-0.036966626,0.47758126,-0.10553375,-0.37920377,0.061076127,-1.1864694,-0.27033627,0.09508725,-0.21884274,-0.61099243,-0.3247395,-0.30011213,-0.017469,-0.016984861,0.0931325,-0.579693,0.055932377,0.01641275,0.11000626,0.26447937,0.08854601
274,-0.13962685,0.2750392,0.5037624,-0.24882142,-0.18212983,0.29428828,-0.3993452,0.2225448,-0.001568114,-0.11950323,0.053663902,0.026207589,0.26266164,0.09257405,-0.036342405,-0.28707182,0.05685488,0.13471122,-0.30874228,0.48889357,0.09312874,0.029567767,0.07043624,-0.11202855,0.07466048,0.17604637,-0.18712276,-0.35636267,0.28332606,-0.11158082,-0.02181382,0.5505844,0.09110695,-0.051308837,0.08461971,0.17592818,-0.13151772,0.20903428,0.12147605,-0.32194903,-0.25755182,-0.094864756,0.2579246,-0.41564247,-0.20711358,-0.009592118,0.04676241,-0.18755376,-0.14014573,-0.8404927,0.15332238,-0.022312988,0.18101248,0.9910082,-0.25306678,-2.175244,0.15742336,-0.10304235,1.4513065,0.12437592,0.042058636,0.67808646,-0.36098498,-0.16081859,0.5591346,0.108776525,0.5170676,0.23594043,0.20689808,-0.19004783,0.12428651,-0.25983644,-0.070733264,-0.474591,0.4378782,0.19990966,0.004269232,-0.17232436,-0.6840849,-0.0066371122,0.46523657,0.0073588826,-0.46925592,0.1444303,-1.2810212,-0.10970146,-0.07830613,-0.10984422,-0.3306189,-0.37096143,-0.041350707,0.06166369,0.06510042,-0.11276302,-0.56082946,-0.104680404,-0.2275907,-0.35070646,0.28209746,0.35542983
275,0.057627,-0.14950779,0.0662823,0.06972942,-0.27431253,-0.009307543,0.38677263,0.30017656,0.17827871,-0.080511734,0.46684346,0.059682544,-0.032495845,0.27811772,0.021115925,-0.5019457,0.12917615,-0.025465425,-0.15933114,0.32823846,0.39406398,0.302334,-0.3660623,0.15096459,0.0110710105,0.20613591,0.069551274,-0.32110888,0.35354143,-0.020854192,-0.3676146,0.057537362,-0.016279895,0.09219635,0.116251,0.22055186,0.28678715,0.094091296,0.10552804,-0.112093374,0.16295312,-0.30138037,-0.21729994,-0.4827305,0.0314078,-0.19771804,-0.4136415,-0.15191151,-0.28433037,-0.09205572,-0.27743357,0.35194996,0.007394619,-0.04924623,-0.59165686,-1.0270498,0.21649677,0.41416803,0.42010075,0.23525912,-0.21756577,-0.10257001,-0.5738521,-0.3697994,0.24359792,0.26536793,0.10269149,0.037691377,0.15516223,0.2819347,0.36263335,0.21033612,-0.07115395,-0.33392537,0.21854424,-0.23648539,0.05889545,-0.07869826,-0.42909607,-0.17134115,0.15619124,-0.6733619,-0.25449818,-0.29391822,-0.4133081,-0.008023839,-0.3798405,-0.3641457,0.21098447,-0.19615032,-0.043339267,0.02176573,0.14889005,0.5878073,-0.07156896,0.10663012,-0.3764346,-0.57123494,0.16121846,-0.12488137
276,-0.04080448,0.034114026,0.29270685,-0.20205812,-0.037302684,0.1491878,-0.14604287,0.2016073,0.02896408,0.013897101,0.12381249,0.19221449,0.25925568,0.013464611,0.043604545,-0.3145127,0.1662669,0.06935328,-0.35765094,0.067032196,0.23912342,-0.062127665,0.2138806,0.08410281,0.18315482,-0.065192975,-0.0959656,-0.3620219,0.12313513,-0.12550777,0.002656817,0.41622978,-0.076791964,-0.0106370915,0.050750315,0.26340842,0.0047130752,0.11338925,-0.07501724,-0.102100104,-0.48378408,-0.2200367,0.13168636,-0.36117807,0.009810997,0.0342928,0.06818637,-0.35163707,0.041734364,-0.64639455,0.22094141,-0.012289669,0.09979469,0.97559804,-0.2176292,-2.0685062,-0.046001308,-0.3235185,1.6359972,0.46611378,-0.16274275,0.5322542,-0.27764544,0.03603904,0.6848298,-0.06137055,0.38864553,0.32989842,0.07395561,-0.1514348,-0.10520979,-0.32003987,-0.1586084,-0.45245034,0.0907599,0.16703671,-0.23248532,-0.07920686,-0.85746384,-0.09049236,0.6196287,0.14267975,-0.38664073,0.065615654,-1.1475568,-0.27830032,0.2158001,0.013045889,-0.15672147,-0.2972571,-0.1797596,0.008113056,-0.10581185,-0.11442554,-0.5006603,0.02385662,-0.035151396,-0.031077465,0.4356521,0.13181388
277,-0.20994724,0.38124,0.28269875,-0.12595288,0.15389825,-0.13029012,0.023909245,-0.11941237,0.16434811,-0.1066435,0.12982841,-0.18320125,0.15565838,-0.37642825,0.25136063,-0.12952086,0.042344995,0.010535503,-0.19168514,0.35776585,0.13216251,-0.37635073,0.17975312,0.09347077,0.051459134,-0.17090376,0.10230687,-0.29979125,-0.5079343,0.109026015,0.058701247,0.5352246,-0.17926061,0.11297639,0.37484252,0.3898489,-0.08042501,0.19257349,-0.16463311,-0.1791085,-0.28253862,-0.061636377,-0.069973126,-0.23004375,-0.21780989,-0.05305085,0.2352775,-0.028486507,-0.13987325,-0.4101355,0.0050978772,-0.039937958,0.15870312,0.66816497,-0.28086886,-1.6143049,0.08884763,-0.22576274,1.2324305,0.40440625,-0.353035,0.58026063,0.16251723,0.31490248,0.64866626,-0.14608549,0.50093573,0.16339248,0.5028905,-0.22062,0.12283303,-0.10525037,-0.05165675,-0.3166475,0.02360037,0.028661761,-0.09400301,-0.24832861,-0.9037254,-0.27222162,0.5188175,-0.0509975,-0.31757998,0.052316576,-1.1463809,-0.2065925,-0.012870363,-0.080865,-0.30074075,-0.29436624,0.060277008,-0.0020785034,-0.22021636,-0.21723893,-0.5247825,0.06837175,-0.4445236,-0.38424248,0.5739737,0.42473125
